text,label
"শহরের রাস্তায় এত ভীড়, আমি রেগে গেছি!",No
আজকের দিনটা আমার জন্য খুবই আনন্দপূর্ণ। বন্ধুদের সাথে আড্ডা দিলাম।,No
আমার খাবারের মধ্যে বা রাতে পেট জ্বালা পুড়া করে।,Yes
তোমার কথা শুনে আমার খুব রাগ হয়েছে 😠,No
আমার শরীর অনেক দূর্বল লাগে। কিছু নির্দিষ্ট খাবারের গন্ধ ভালো লাগে না। বমি আসে। ,Yes
আমার বাচ্চার অনেক পাতলা পায়খানা হচ্ছে একদম পানির মত,Yes
তুমি দারুণ 👏,No
আমার বাচ্চার মাঝে মাঝে দাঁত লেগে অজ্ঞান হয়ে যায়,Yes
আমার কয়েকদিন ধরে অনেক বেশি শরীর চুল্কায়,Yes
আমার ছেলের হাতে টিউমারের মত অনেক গুলো দলার মত হয়েছে এগুলো ব্যথা করে আর বড় হচ্ছে,Yes
বাজারে গিয়ে লোকজনের আচরণ দেখে আমি খুবই রেগে গেছি!,No
"চিঠির পৃষ্ঠায় যতটা ভালোবাসা রয়েছে, তা ভাষায় প্রকাশ করা সম্ভব নয়!",No
"আমার পিরিয়ডের সময় অনেক পেট ব্যথা করে। মাজা, কোমর, পায়ের থাই সহ অসহ্য ব্যথা করে। ",Yes
"আজ আমার সমস্ত পরিকল্পনা একেবারে ধ্বংস হয়ে গেছে! কেন সব কিছু এমন হয়? আমি যে উদ্দেশ্য নিয়ে এগিয়েছিলাম, সেটা পুরোপুরি ভুল হয়ে গেল।",No
আমার স্তন অস্বাভাবিক ভাবে বড় হচ্ছে আর শক্ত হয়ে যাচ্ছে,Yes
"বাজারে দাম এত বেশি যে, আমি রেগে গেছি, কেনার শক্তি নেই!",No
আমার ছেলের মাথার পিছনে প্রচন্ড ব্যথা করে,Yes
"ক্রিকেট ম্যাচে অনেক ভুল খেলা ছিল, এ কারণে খুব রেগে গেছি!",No
আমার মেয়ের তলপেটে অনেক ব্যথা করে আর পিরিয়ডের প্রায় দুই থেকে তিন দিন পর্যন্ত এই ব্যথা থাকে।,Yes
"এই কমেডি শোটি এতই মিসকাস্ট ছিল, আমি খুব রেগে গেছি!",No
"সবাই শুধু ভুল খুঁজে বেড়ায়, কিন্তু নিজের ভুল দেখে না!",No
আজ ঐতিহাসিক স্থাপনা গুলি নিয়ে এত অসচেতনতা দেখে আমি রেগে গেলাম!,No
"আজ স্কুলে আমাদের গ্রুপের সিদ্ধান্ত মেনে চলেনি, খুব রাগি!",No
আজ আমি অনেক অসহায় বোধ করছি। কেউ আমাকে বুঝতে চায় না।,No
"বাজারে গিয়ে নতুন নতুন ফল পেলাম, অনেক ভালো লাগলো!",No
রাতে আমি চোখে ঝাপ্সা দেখি,Yes
আজকের দিনটি আমার জন্য আনন্দের 😁,No
"আজকের ক্রিকেট ম্যাচে আমাদের দল দুর্দান্ত খেলেছে, সত্যিই খুব ভালো লাগলো!",No
